193406,0
193407,0
193408,0
193409,0
193410,0
193411,0
193412,0
193501,0
193502,0
193503,0
193504,0
193505,0
193506,0
193507,0
193508,0
193509,0
193510,0
193511,0
193512,0
193601,0
193602,0
193603,0
193604,0
193605,0
193606,0
193607,0
193608,0
193609,0
193610,0
193611,0
193612,0
193701,0
193702,0
193703,0
193704,0
193705,0
193706,0
193707,0
193708,0
193709,0
193710,0
193711,0
193712,0
193801,0
193802,0
193803,0
193804,0
193805,0
193806,0
193807,0
193808,0
193809,0
193810,0
193811,0
193812,0
193901,0
193902,0
193903,0
193904,0
193905,0
193906,0
193907,0
193908,0
193909,0
193910,0
193911,0
193912,0
194001,0
194002,0
194003,0
194004,0
194005,0
194006,0
194007,0
194008,0
194009,0
194010,0
194011,0
194012,0
194101,0
194102,0
194103,0
194104,0
194105,0
194106,0
194107,0
194108,0
194109,0
194110,0
194111,0
194112,0
194201,0
194202,0
194203,0
194204,0
194205,0
194206,0
194207,0
194208,0
194209,0
194210,0
194211,0
194212,0
194301,0
194302,0
194303,0
194304,0
194305,0
194306,0
194307,0
194308,0
194309,0
194310,0
194311,0
194312,0
194401,0
194402,0
194403,0
194404,0
194405,0
194406,0
194407,0
194408,0
194409,0
194410,0
194411,0
194412,0
194501,0
194502,0
194503,0
194504,0
194505,0
194506,0
194507,0
194508,0
194509,0
194510,0
194511,0
194512,0
194601,0
194602,0
194603,0
194604,0
194605,0
194606,0
194607,0
194608,0
194609,0
194610,0
194611,0
194612,0
194701,0
194702,0
194703,0
194704,0
194705,0
194706,0
194707,0
194708,0
194709,0
194710,0
194711,0
194712,0
194801,0
194802,0
194803,0
194804,0
194805,0
194806,0
194807,0
194808,0
194809,0
194810,0
194811,0
194812,0
194901,0
194902,0
194903,0
194904,0
194905,0
194906,0
194907,0
194908,0
194909,0
194910,0
194911,0
194912,0
195001,0
195002,0
195003,0
195004,0
195005,0
195006,0
195007,0
195008,0
195009,0
195010,0
195011,0
195012,0
195101,0
195102,0
195103,0
195104,0
195105,0
195106,0
195107,0
195108,0
195109,0
195110,0
195111,0
195112,0
195201,0
195202,0
195203,0
195204,0
195205,0
195206,0
195207,0
195208,0
195209,0
195210,0
195211,0
195212,0
195301,0
195302,0
195303,0
195304,0
195305,0
195306,0
195307,0
195308,0
195309,0
195310,0
195311,0
195312,0
195401,0
195402,0
195403,0
195404,0
195405,0
195406,0
195407,0
195408,0
195409,0
195410,0
195411,0
195412,0
195501,0
195502,0
195503,0
195504,0
195505,0
195506,0
195507,0
195508,0
195509,0
195510,0
195511,0
195512,0
195601,0
195602,0
195603,0
195604,0
195605,0
195606,0
195607,0
195608,0
195609,1
195610,1
195611,0
195612,0
195701,0
195702,0
195703,0
195704,0
195705,0
195706,0
195707,0
195708,0
195709,1
195710,0
195711,1
195712,0
195801,0
195802,0
195803,0
195804,0
195805,0
195806,0
195807,0
195808,0
195809,0
195810,0
195811,0
195812,0
195901,0
195902,0
195903,0
195904,0
195905,0
195906,0
195907,1
195908,0
195909,1
195910,0
195911,0
195912,0
196001,0
196002,0
196003,0
196004,0
196005,0
196006,0
196007,1
196008,1
196009,1
196010,0
196011,0
196012,0
196101,0
196102,0
196103,0
196104,0
196105,0
196106,0
196107,0
196108,0
196109,1
196110,1
196111,0
196112,0
196201,0
196202,0
196203,0
196204,0
196205,0
196206,0
196207,0
196208,1
196209,1
196210,0
196211,0
196212,0
196301,0
196302,0
196303,0
196304,0
196305,0
196306,0
196307,1
196308,0
196309,0
196310,0
196311,0
196312,0
196401,0
196402,0
196403,0
196404,0
196405,0
196406,0
196407,1
196408,0
196409,0
196410,0
196411,0
196412,0
196501,0
196502,0
196503,0
196504,0
196505,0
196506,0
196507,0
196508,0
196509,0
196510,0
196511,0
196512,0
196601,0
196602,0
196603,0
196604,0
196605,0
196606,0
196607,0
196608,0
196609,0
196610,0
196611,0
196612,0
196701,0
196702,0
196703,0
196704,0
196705,0
196706,0
196707,0
196708,0
196709,1
196710,0
196711,0
196712,0
196801,0
196802,0
196803,0
196804,0
196805,0
196806,0
196807,0
196808,1
196809,0
196810,1
196811,0
196812,0
196901,0
196902,0
196903,0
196904,0
196905,0
196906,0
196907,0
196908,0
196909,0
196910,0
196911,0
196912,0
197001,0
197002,0
197003,0
197004,0
197005,0
197006,0
197007,1
197008,0
197009,1
197010,0
197011,0
197012,0
197101,0
197102,0
197103,0
197104,0
197105,0
197106,1
197107,0
197108,0
197109,1
197110,0
197111,0
197112,0
197201,0
197202,0
197203,0
197204,0
197205,0
197206,0
197207,0
197208,0
197209,0
197210,0
197211,0
197212,0
197301,0
197302,0
197303,0
197304,0
197305,0
197306,0
197307,0
197308,0
197309,0
197310,0
197311,0
197312,0
197401,0
197402,0
197403,0
197404,0
197405,0
197406,0
197407,1
197408,0
197409,0
197410,0
197411,0
197412,0
197501,0
197502,0
197503,0
197504,0
197505,0
197506,0
197507,1
197508,0
197509,0
197510,0
197511,0
197512,0
197601,0
197602,0
197603,0
197604,0
197605,0
197606,0
197607,0
197608,0
197609,0
197610,0
197611,0
197612,0
197701,0
197702,0
197703,0
197704,0
197705,0
197706,0
197707,0
197708,1
197709,0
197710,0
197711,0
197712,0
197801,0
197802,0
197803,0
197804,0
197805,0
197806,0
197807,0
197808,0
197809,1
197810,0
197811,0
197812,0
197901,0
197902,0
197903,0
197904,0
197905,0
197906,0
197907,1
197908,1
197909,0
197910,1
197911,0
197912,0
198001,0
198002,0
198003,0
198004,0
198005,0
198006,0
198007,1
198008,0
198009,0
198010,0
198011,0
198012,0
198101,0
198102,0
198103,0
198104,0
198105,0
198106,0
198107,1
198108,0
198109,0
198110,0
198111,0
198112,0
198201,0
198202,0
198203,0
198204,0
198205,0
198206,0
198207,0
198208,1
198209,0
198210,0
198211,0
198212,0
198301,0
198302,0
198303,0
198304,0
198305,0
198306,0
198307,1
198308,1
198309,0
198310,0
198311,0
198312,0
198401,0
198402,0
198403,0
198404,0
198405,1
198406,1
198407,0
198408,1
198409,0
198410,0
198411,0
198412,0
198501,0
198502,0
198503,0
198504,0
198505,0
198506,1
198507,0
198508,0
198509,1
198510,0
198511,0
198512,0
198601,0
198602,0
198603,0
198604,0
198605,0
198606,0
198607,0
198608,0
198609,0
198610,0
198611,0
198612,0
198701,0
198702,0
198703,0
198704,0
198705,0
198706,0
198707,0
198708,1
198709,0
198710,0
198711,0
198712,0
198801,0
198802,0
198803,0
198804,0
198805,0
198806,0
198807,0
198808,1
198809,0
198810,0
198811,0
198812,0
198901,0
198902,0
198903,0
198904,0
198905,0
198906,0
198907,0
198908,0
198909,0
198910,0
198911,0
198912,0
199001,0
199002,0
199003,0
199004,0
199005,0
199006,0
199007,0
199008,0
199009,0
199010,0
199011,0
199012,0
199101,0
199102,0
199103,0
199104,0
199105,1
199106,0
199107,0
199108,1
199109,1
199110,0
199111,0
199112,0
199201,0
199202,0
199203,0
199204,0
199205,0
199206,0
199207,1
199208,0
199209,1
199210,0
199211,0
199212,0
199301,0
199302,0
199303,0
199304,0
199305,0
199306,0
199307,1
199308,0
199309,0
199310,0
199311,0
199312,0
199401,0
199402,0
199403,0
199404,0
199405,0
199406,0
199407,0
199408,0
199409,0
199410,0
199411,0
199412,0
199501,0
199502,0
199503,0
199504,0
199505,0
199506,0
199507,0
199508,0
199509,1
199510,0
199511,0
199512,0
199601,0
199602,0
199603,0
199604,0
199605,0
199606,0
199607,1
199608,1
199609,1
199610,0
199611,0
199612,0
199701,0
199702,0
199703,0
199704,0
199705,0
199706,0
199707,0
199708,1
199709,0
199710,0
199711,0
199712,0
199801,0
199802,0
199803,0
199804,0
199805,0
199806,0
199807,0
199808,1
199809,0
199810,0
199811,0
199812,0
199901,0
199902,0
199903,0
199904,0
199905,0
199906,0
199907,1
199908,1
199909,0
199910,0
199911,0
199912,0
200001,0
200002,0
200003,0
200004,0
200005,0
200006,0
200007,0
200008,0
200009,1
200010,1
200011,0
200012,0
200101,0
200102,0
200103,0
200104,0
200105,0
200106,0
200107,0
200108,1
200109,1
200110,0
200111,0
200112,0
200201,0
200202,0
200203,0
200204,0
200205,0
200206,0
200207,0
200208,0
200209,0
200210,0
200211,0
200212,0
